1978,6,4,2,2,1,1,2,1,5,3,1,1,1,1,1,1,1,2,8,7,6,3,27,3,6,4,2,12,2,1,1,1,6,1,1,5,1,2,6,1,14,20,1,3,1,1,1,4,3,2,4,3,1,2,5,1,1,3,1,4,11,4,3,3,5,1,6,4,5,2,1,2,3,10,2,1,1,9,1,1,6,2,4,5,8,4,2,2,1,1,3,1,2,2,1,2,1,1,5,2,2,2,1,5,1,4,3,1,1,1,1,1,1,1,4,9,1,1,1,2,1,1,1,5,1,2,1,3,3,1,1,2,3,3,1,1,1,1,3,2,12,1,1,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,1,1,2,1,1,1,6,2,1,2,1,5,2,2,6,2,3,1,2,5,1,6,1,1,3,1,9,1,1,5,4,6,1,51,2,6,3,5,4,1,3,7,21,2,6,1,3,1,1,1,3,1,4,1,1,5,1,2,1,3,7,1,5,2,3,3,1,9,20,4,1,1,1,3,1,29,5,1,1,2,2,1,3,1,2,1,3,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,4,4,3,1,7,4,1,1,4,1,1,2,1,3,5,2,1,2,3,4,18,1,1,3,1,3,1,1,3,4,3,1,3,10,10,2,1,1,2,1,2,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,1,1,1,1,1,1,2,3,3,2,5,1,9,1,1,1,2,2,1,6,2,5,1,52,1,5,1,12,1,1,2,8,1,3,1,1,1,2,2,1,1,1,2,1,10,4,1,12,10,1,17,3,2,10,2,3,4,11,19,8,7,21,12,5,12,5,20,1,2,3,1,1,1,9,1,5,1,1,6,8,4,2,1,1,2,1,4,1,4,1,1,3,2,4,9,2,3,2,7,1,3,1,4,1,1,1,10,1,1,5,1,1,1,2,2,1,3,1,1,1,3,2,3,1,1,1,4,16,1,1,1,1,4,1,2,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,13,16,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,4,1,8,8,1,3,1,1,1,7,3,1,1,2,2,1,3,1,2,2,1,12,2,1,1,9,1,1,1,6,3,2,5,2,2,3,2,1,3,1,6,2,17,1,3,12,8,8,17,7,3,12,16,3,1,1,4,1,3,1,2,11,3,4,3,5,2,11,1,2,1,25,5,7,1,1,1,1,21,6,2,8,1,2,2,1,1,1,2,1,2,2,1,3,2,1,2,1,4,8,3,1,1,1,3,7,3,3,2,3,1,2,5,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,3,1,3,1,1,1,1,1,1,15,1,1,1,1,3,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,10,1,1,1,1,1,1,2,1,1,1,5,22,2,4,1,2,2,2,1,3,1,53,2,3,4,1,1,2,1,5,4,1,8,1,3,5,14,4,3,1,1,1,3,1,6,1,4,2,4,19,25,12,8,9,4,9,2,13,6,2,2,1,2,14,5,1,9,7,2,1,3,7,4,6,2,1,1,1,1,4,1,3,7,2,14,10,7,7,1,2,4,2,3,1,2,2,1,1,3,5,3,1,4,1,2,1,7,9,1,4,3,2,2,1,2,1,1,2,3,1,1,1,1,1,2,3,1,1,1,1,1,1,2,1,1,1,1,5,12,3,1,1,3,1,2,1,3,3,4,2,4,1,33,4,1,2,1,1,1,38,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,1,16,13,8,1,7,1,1,5,6,1,1,3,2,1,1,2,1,4,2,1,1,1,3,1,6,1,1,11,1,1,1,3,1,2,17,3,2,3,3,25,18,1,6,2,2,18,4,1,11,1,7,39,5,1,1,1,5,1,1,1,3,1,2,1,1,3,1,1,2,6,2,2,6,1,2,3,4,8,6,2,4,1,3,1,6,1,1,1,1,5,4,6,4,4,1,14,2,1,2,1,1,1,1,1,3,1,1,4,2,1,7,2,1,3,1,1,1,1,1,1,3,1,3,4,1,4,1,2,1,2,3,2,2,2,1,2,1,2,1,1,1,1,6,1,1,6,1,8,6,17,1,1,1,13,5,15,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,5,3,2,6,2,3,7,1,1,3,1,2,6,23,2,1,1,3,2,4,3,2,3,1,7,8,5,24,11,20,3,1,40,2,1,6,23,9,1,1,1,5,1,1,2,1,1,4,1,1,2,7,2,3,1,41,5,1,4,14,8,1,11,1,3,8,1,1,1,3,4,1,1,2,1,1,13,3,1,1,4,2,1,1,3,6,1,1,1,3,2,3,3,4,1,2,3,1,1,1,3,1,1,1,1,1,2,1,1,1,1,4,1,14,5,2,1,1,1,1,1,6,3,1,10,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,2,1,1,1,6,1,2,2,1,1,2,6,1,1,1,2,18,1,1,1,4,10,13,3,10,1,6,2,3,1,2,1,1,1,13,1,2,1,5,3,6,1,1,1,1,1,6,4,8,28,2,6,2,1,1,5,2,3,1,2,4,1,5,3,3,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,3,1,1,4,1,3,2,2,1,1,1,1,1,1,1,3,2,1,1,1,25,6,1,1,2,1,1,3,3,3,1,5,2,2,1,1,2,4,1,1,3,1,1,5,1,1,1,1,3,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,1,9,1,1,1,3,1,2,1,19,2,17,1,6,1,1,1,12,4,4,8,3,6,5,2,5,4,7,1,1,1,1,3,6,2,3,2,1,1,11,16,1,11,1,1,2,1,1,2,1,2,1,1,5,7,7,2,1,1,3,2,1,1,1,1,6,1,1,6,4,1,1,7,1,1,3,1,5,3,2,2,1,1,4,1,1,3,2,2,1,8,3,2,3,2,1,1,4,7,2,1,2,1,1,1,1,1,1,1,1,5,1,3,2,1,5,1,1,5,2,4,12,2,1,3,1,4,1,1,4,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,1,3,10,1,3,2,1,1,5,1,1,7,2,2,1,1,1,3,3,2,1,2,1,2,1,1,1,2,2,4,1,1,1,9,5,3,2,4,3,1,7,1,1,3,1,1,1,2,1,5,4,1,1,5,7,3,3,4,2,3,5,1,3,9,11,3,4,2,2,1,3,3,1,2,2,1,8,1,1,1,1,1,2,5,2,1,1,2,1,2,1,2,3,2,2,2,1,1,1,1,2,1,1,1,1,1,1,18,25,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,14,1,1,3,1,7,2,1,8,1,1,4,1,2,3,1,5,5,2,2,2,1,1,3,5,2,3,45,2,1,1,1,2,1,4,1,2,1,1,5,1,2,2,1,2,2,1,2,5,4,1,1,1,2,4,2,1,1,3,4,4,6,1,4,5,1,2,1,1,2,1,2,2,1,1,1,3,3,2,1,1,1,3,1,2,3,4,1,1,1,7,1,1,1,1,1,1,5,6,3,1,1,1,2,1,1,3,3,3,2,17,4,2,1,2,36,1,20,4,8,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,6,1,1,3,9,3,1,4,2,6,3,1,1,1,3,2,3,14,16,7,1,3,5,1,1,6,2,2,4,9,17,1,4,7,3,5,8,19,10,12,10,1,4,4,15,6,1,5,1,5,2,10,4,3,12,1,16,11,6,2,3,4,1,7,1,2,1,8,1,2,5,7,3,1,5,3,5,1,2,1,1,12,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,11,1,2,2,2,1,2,14,9,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,2,1,1,1,2,5,23,7,1,1,2,2,1,2,1,48,4,5,4,2,10,3,1,1,2,2,1,6,13,26,3,2,1,4,1,3,4,6,4,2,10,9,14,1,8,1,3,1,4,13,1,3,3,1,1,2,1,20,7,12,50,4,13,6,3,1,9,3,1,2,4,11,4,2,9,4,7,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,5,5,1,3,4,10,1,7,1,1,1,12,1,2,2,1,10,1,1,4,23,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,5,2,2,1,1,3,2,4,1,4,1,1,8,1,1,1,1,13,1,17,1,11,16,17,2,1,1,17,1,5,1,11,4,1,1,1,3,1,3,2,44,5,7,10,1,2,10,2,3,5,1,1,2,6,7,3,4,9,4,3,1,4,3,8,2,4,1,5,2,5,1,5,1,4,2,5,1,1,2,1,1,4,2,1,1,1,1,2,1,2,6,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,4,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,1,6,2,1,2,1,1,2,2,1,1,2,2,3,1,3,2,1,1,7,2,1,1,2,1,2,1,1,2,2,11,2,4,23,1,8,7,1,1,2,1,1,1,1,2,2,1,2,1,2,5,3,2,3,2,2,1,48,50,15,3,3,5,3,3,1,1,9,2,1,5,4,3,2,2,3,27,7,5,9,7,1,2,1,1,1,3,3,7,1,1,1,3,2,3,1,1,1,15,4,4,2,1,3,1,3,4,1,1,2,2,4,1,6,1,4,7,1,1,1,1,2,15,1,5,1,2,3,2,83,2,3,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,1,1,1,1,1,1,18,1,1,6,1,1,1,1,3,3,1,1,1,1,2,5,2,1,1,2,2,1,1,4,1,2,6,2,1,2,5,7,12,27,7,5,1,1,1,1,3,1,1,4,3,3,1,4,25,14,4,2,8,2,1,1,1,3,4,6,2,1,1,4,1,1,1,6,16,6,1,4,1,3,4,5,2,8,1,2,1,1,1,1,2,1,1,2,7,2,3,1,1,19,3,1,2,2,1,1,1,1,1,1,4,1,1,1,1,4,1,1,12,1,1,1,9,1,8,4,1,5,2,1,4,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,1,3,1,1,1,1,3,1,3,19,1,1,2,1,2,2,2,2,14,1,2,3,7,28,1,1,2,2,3,1,1,1,1,1,1,1,7,3,2,2,8,2,1,3,6,10,3,1,2,1,6,3,1,5,1,1,2,3,33,5,1,2,3,2,1,3,2,5,5,1,2,1,1,1,1,7,1,1,15,1,1,1,1,6,1,1,19,1,6,4,1,2,8,2,1,2,1,2,1,1,2,3,2,1,1,4,3,2,1,2,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,2,9,1,2,1,3,1,1,1,3,8,1,1,1,2,5,2,9,1,5,10,2,1,1,1,1,1,17,7,15,4,1,6,15,4,5,9,1,1,51,1,1,5,1,1,1,1,10,5,8,2,5,4,4,5,1,7,13,2,1,1,1,1,1,1,2,1,1,2,5,1,1,1,1,2,1,2,9,3,1,1,7,1,1,1,1,2,1,1,2,6,1,1,2,8,2,20,1,17,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,1,1,7,6,1,1,1,1,5,1,15,1,2,16,1,1,1,2,2,12,1,48,12,2,1,2,1,1,2,2,1,1,1,13,6,1,2,5,1,3,1,6,11,3,3,6,3,1,3,1,6,1,3,2,1,1,2,5,7,3,1,4,1,1,1,1,1,2,1,1,6,3,1,4,3,6,13,2,1,1,3,1,2,6,1,1,2,3,2,1,1,1,1,4,2,1,12,1,2,4,2,2,1,1,1,1,1,4,1,3,18,2,19,3,2,1,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,3,1,9,2,2,16,1,1,1,1,2,4,10,39,1,2,20,1,5,5,5,1,6,5,2,1,1,1,1,1,1,4,4,3,1,9,10,14,2,5,1,3,2,1,7,1,1,2,1,4,6,4,2,1,4,1,4,1,10,17,10,1,2,1,2,3,3,4,6,1,1,2,1,1,1,1,1,1,1,5,2,1,1,1,1,1,5,1,1,2,1,4,1,20,4,10,2,2,2,1,1,9,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,2,1,1,1,2,1,5,1,3,1,3,2,1,7,1,1,5,2,8,1,3,1,1,4,7,1,1,1,1,8,3,11,2,7,7,1,8,2,11,1,6,3,36,1,1,1,2,2,2,2,27,1,2,1,1,1,14,1,2,1,2,7,1,1,1,11,25,2,23,1,5,4,1,1,5,1,1,1,9,3,13,6,8,8,2,9,3,2,2,11,12,2,4,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,3,5,1,3,1,1,1,1,1,1,1,1,4,5,14,1,1,18,1,1,2,7,1,2,2,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,2,23,1,2,1,15,60,3,1,1,2,5,1,5,9,1,11,4,4,1,1,1,3,1,6,1,2,8,40,1,1,2,12,1,2,1,5,1,1,2,1,7,36,20,8,1,3,1,2,1,2,1,9,1,1,1,1,1,2,1,1,4,8,15,6,8,2,8,2,2,1,2,1,1,1,2,5,3,1,1,3,4,1,1,2,3,1,4,1,2,1,2,3,1,2,1,1,1,1,1,4,3,3,1,2,2,2,2,2,1,1,1,4,1,1,6,1,2,3,1,1,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,10,1,1,1,10,3,1,1,1,2,2,1,3,1,3,1,2,1,1,1,1,2,2,5,3,23,1,1,1,1,2,4,4,1,29,2,2,4,1,3,2,2,1,6,5,3,7,3,1,1,1,9,11,4,12,3,1,5,2,1,2,4,4,1,2,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,2,1,1,1,7,5,1,1,1,1,1,1,2,1,4,1,3,3,1,1,2,1,1,2,2,9,3,1,1,1,1,1,3,8,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,1,1,17,1,8,1,1,4,2,6,1,1,48,1,3,1,1,1,3,1,1,4,4,1,1,1,4,4,11,2,1,1,2,4,3,5,1,1,3,4,1,1,1,1,1,2,3,10,3,9,3,2,2,1,3,1,1,1,1,2,1,2,1,2,1,2,5,1,1,3,1,1,3,1,4,1,2,1,1,2,4,4,2,1,2,1,1,1,6,14,1,1,1,27,1,18,1,9,46,12,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,1,1,1,1,1,7,1,8,1,3,3,3,2,1,1,1,4,1,35,1,10,1,8,10,5,1,1,4,1,1,1,1,1,6,1,4,1,1,1,1,4,1,4,2,3,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,5,2,1,2,5,1,1,2,4,1,2,7,1,2,7,52,1,1,1,5,10,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,3,2,2,1,1,2,6,2,4,3,1,6,3,9,1,1,2,1,1,1,1,10,2,1,3,5,1,3,54,56,16,14,35,1,2,2,21,21,2,2,1,1,7,2,2,4,2,1,1,1,5,2,26,1,1,1,1,8,1,1,1,1,2,2,4,2,2,3,6,1,1,1,1,8,15,2,1,1,2,1,1,1,1,1,1,9,1,4,1,2,1,1,1,2,4,18,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,1,3,12,4,1,1,1,1,3,13,3,2,3,4,2,4,4,1,2,2,2,3,10,3,1,2,1,6,9,22,2,16,3,6,10,33,44,1,2,4,2,3,6,13,3,5,1,1,2,3,2,1,2,13,3,1,1,1,1,3,1,1,1,1,2,6,2,3,1,1,4,1,2,2,2,2,2,3,1,1,9,10,1,1,1,7,1,1,4,5,21,5,11,14,43,2,1,2,3,11,1,4,1,1,16,1,1,1,1,4,2,1,2,1,1,43,3,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
